StudentID,Name,FormType,MCQ_Number,Answer,InstructorName,CourseName,Comments,Sentiment,Emotion,Topic
34,Student_34,Course,2,A,,Course_15,Assignments clarified concepts,Neutral,neutral,-1
34,Student_34,Course,3,C,,Course_15,Examples explained topics,Neutral,neutral,87
34,Student_34,Course,4,D,,Course_15,Quizzes were challenging,Positive,neutral,101
34,Student_34,Course,5,A,,Course_15,Some topics were tricky,Neutral,neutral,50
34,Student_34,Course,6,B,,Course_15,Learning supported,Neutral,neutral,-1
34,Student_34,Course,7,C,,Course_15,Resources useful,Positive,neutral,119
34,Student_34,Course,8,D,,Course_15,Lacked practice cases,Neutral,neutral,19
34,Student_34,Course,9,A,,Course_15,Applications included,Neutral,neutral,98
34,Student_34,Course,10,B,,Course_15,Overall effective course,Positive,neutral,100
34,Student_34,Instructor,1,D,Instructor_15,,Instructor explained properly,Neutral,neutral,72
34,Student_34,Instructor,2,C,Instructor_15,,Answered questions well,Neutral,neutral,8
34,Student_34,Instructor,3,A,Instructor_15,,Encouraged interaction,Neutral,joy,115
34,Student_34,Instructor,4,B,Instructor_15,,Gave practical examples,Neutral,neutral,15
34,Student_34,Instructor,5,D,Instructor_15,,Sometimes fast,Positive,neutral,18
34,Student_34,Instructor,6,C,Instructor_15,,Provided guidance,Neutral,neutral,24
34,Student_34,Instructor,7,A,Instructor_15,,Interactive style,Neutral,neutral,5
34,Student_34,Instructor,8,B,Instructor_15,,Maintained discipline,Neutral,sadness,1
34,Student_34,Instructor,9,C,Instructor_15,,Motivated students,Neutral,neutral,0
34,Student_34,Instructor,10,A,Instructor_15,,Overall great teacher,Positive,joy,-1
35,Student_35,Online Education,1,A,,,Platform was efficient,Neutral,neutral,78
35,Student_35,Online Education,2,B,,,Login was easy,Positive,neutral,61
35,Student_35,Online Education,3,C,,,Lectures were understandable,Neutral,neutral,84
35,Student_35,Online Education,4,D,,,Quizzes were useful,Positive,neutral,29
35,Student_35,Online Education,5,A,,,Assignments supported learning,Neutral,neutral,79
35,Student_35,Online Education,6,B,,,Navigation simple,Neutral,neutral,20
35,Student_35,Online Education,7,C,,,Study material helpful,Neutral,neutral,41
35,Student_35,Online Education,8,D,,,System was reliable,Neutral,neutral,31
35,Student_35,Online Education,9,A,,,Access convenient,Neutral,neutral,52
35,Student_35,Online Education,10,C,,,Overall positive,Positive,joy,2
35,Student_35,Course,1,D,,Course_16,Course was clear,Positive,neutral,13
35,Student_35,Course,2,B,,Course_16,Assignments practical,Neutral,neutral,-1
35,Student_35,Course,3,C,,Course_16,Examples easy to understand,Positive,neutral,87
35,Student_35,Course,4,A,,Course_16,Quizzes engaging,Positive,joy,11
35,Student_35,Course,5,D,,Course_16,Some topics tough,Negative,disgust,122
35,Student_35,Course,6,C,,Course_16,Learning well supported,Neutral,neutral,-1
35,Student_35,Course,7,B,,Course_16,Resources relevant,Positive,neutral,63
35,Student_35,Course,8,A,,Course_16,Lacked extra practice,Neutral,neutral,77
35,Student_35,Course,9,D,,Course_16,Applications discussed,Neutral,neutral,6
35,Student_35,Course,10,B,,Course_16,Overall good course,Positive,neutral,35
35,Student_35,Instructor,1,B,Instructor_16,,Instructor explained clearly,Positive,neutral,23
35,Student_35,Instructor,2,D,Instructor_16,,Answered queries,Neutral,neutral,92
35,Student_35,Instructor,3,A,Instructor_16,,Encouraged students,Neutral,joy,38
35,Student_35,Instructor,4,C,Instructor_16,,Shared examples,Neutral,neutral,9
35,Student_35,Instructor,5,B,Instructor_16,,Sometimes quick,Positive,neutral,26
35,Student_35,Instructor,6,D,Instructor_16,,Provided materials,Neutral,neutral,-1
35,Student_35,Instructor,7,C,Instructor_16,,Interactive sessions,Neutral,neutral,125
35,Student_35,Instructor,8,A,Instructor_16,,Maintained discipline,Neutral,sadness,1
35,Student_35,Instructor,9,D,Instructor_16,,Motivated learners,Neutral,neutral,0
35,Student_35,Instructor,10,B,Instructor_16,,Overall effective teacher,Positive,neutral,93
36,Student_36,Online Education,1,D,,,Platform was easy to use,Positive,neutral,78
36,Student_36,Online Education,2,C,,,Login was smooth,Positive,neutral,21
36,Student_36,Online Education,3,B,,,Lectures were clear,Positive,neutral,109
36,Student_36,Online Education,4,A,,,Quizzes were engaging,Positive,neutral,81
36,Student_36,Online Education,5,C,,,Assignments were helpful,Neutral,neutral,17
36,Student_36,Online Education,6,B,,,Navigation was simple,Neutral,neutral,53
36,Student_36,Online Education,7,A,,,Material was useful,Positive,neutral,120
36,Student_36,Online Education,8,D,,,System was reliable,Neutral,neutral,31
36,Student_36,Online Education,9,C,,,Access anytime,Neutral,neutral,52
36,Student_36,Online Education,10,B,,,Overall positive experience,Positive,joy,48
36,Student_36,Course,1,A,,Course_17,Course was organized,Neutral,neutral,46
36,Student_36,Course,2,D,,Course_17,Assignments improved skills,Neutral,neutral,79
36,Student_36,Course,3,B,,Course_17,Examples supported learning,Neutral,neutral,-1
36,Student_36,Course,4,C,,Course_17,Quizzes tested knowledge,Neutral,neutral,64
36,Student_36,Course,5,A,,Course_17,Some parts were tough,Negative,neutral,50
36,Student_36,Course,6,B,,Course_17,Learning material was relevant,Positive,neutral,68
36,Student_36,Course,7,C,,Course_17,Resources were helpful,Neutral,neutral,28
36,Student_36,Course,8,D,,Course_17,Case studies missing,Negative,sadness,19
36,Student_36,Course,9,B,,Course_17,Applications explained,Neutral,neutral,6
36,Student_36,Course,10,A,,Course_17,Overall good course,Positive,neutral,35
36,Student_36,Instructor,1,C,Instructor_17,,Instructor explained clearly,Positive,neutral,23
36,Student_36,Instructor,2,D,Instructor_17,,Answered doubts,Neutral,fear,37
36,Student_36,Instructor,3,B,Instructor_17,,Encouraged discussion,Neutral,joy,115
36,Student_36,Instructor,4,A,Instructor_17,,Used practical examples,Neutral,neutral,15
36,Student_36,Instructor,5,D,Instructor_17,,Sometimes quick,Positive,neutral,26
36,Student_36,Instructor,6,C,Instructor_17,,Provided notes,Neutral,neutral,4
36,Student_36,Instructor,7,A,Instructor_17,,Interactive teaching,Neutral,neutral,51
36,Student_36,Instructor,8,B,Instructor_17,,Maintained discipline,Neutral,sadness,1
36,Student_36,Instructor,9,C,Instructor_17,,Motivated students,Neutral,neutral,0
36,Student_36,Instructor,10,A,Instructor_17,,Overall excellent teacher,Positive,joy,82
37,Student_37,Online Education,1,B,,,Platform was reliable,Neutral,neutral,30
37,Student_37,Online Education,2,A,,,Login was smooth,Positive,neutral,21
37,Student_37,Online Education,3,D,,,Lectures were understandable,Neutral,neutral,84
37,Student_37,Online Education,4,C,,,Quizzes supported learning,Neutral,neutral,29
37,Student_37,Online Education,5,A,,,Assignments relevant,Positive,neutral,57
37,Student_37,Online Education,6,B,,,Navigation clear,Positive,neutral,69
37,Student_37,Online Education,7,C,,,Study material helpful,Neutral,neutral,41
37,Student_37,Online Education,8,D,,,System was stable,Neutral,neutral,7
37,Student_37,Online Education,9,A,,,Easy access,Positive,neutral,52
37,Student_37,Online Education,10,B,,,Overall effective platform,Positive,neutral,44
37,Student_37,Course,1,C,,Course_18,Course was structured,Neutral,neutral,13
37,Student_37,Course,2,A,,Course_18,Assignments useful,Positive,neutral,17
37,Student_37,Course,3,D,,Course_18,Examples explained clearly,Positive,neutral,87
37,Student_37,Course,4,B,,Course_18,Quizzes were engaging,Positive,neutral,81
37,Student_37,Course,5,C,,Course_18,Some topics tough,Negative,disgust,122
37,Student_37,Course,6,A,,Course_18,Learning material good,Positive,neutral,68
37,Student_37,Course,7,B,,Course_18,Resources were clear,Positive,neutral,58
37,Student_37,Course,8,D,,Course_18,Lacked practical cases,Neutral,neutral,19
37,Student_37,Course,9,A,,Course_18,Applications discussed,Neutral,neutral,6
37,Student_37,Course,10,C,,Course_18,Overall valuable course,Neutral,joy,-1
37,Student_37,Instructor,1,D,Instructor_18,,Instructor explained well,Neutral,neutral,72
37,Student_37,Instructor,2,C,Instructor_18,,Answered queries,Neutral,neutral,92
37,Student_37,Instructor,3,B,Instructor_18,,Encouraged interaction,Neutral,joy,115
37,Student_37,Instructor,4,A,Instructor_18,,Shared examples,Neutral,neutral,9
37,Student_37,Instructor,5,C,Instructor_18,,Sometimes fast,Positive,neutral,18
37,Student_37,Instructor,6,D,Instructor_18,,Provided support,Neutral,neutral,24
37,Student_37,Instructor,7,A,Instructor_18,,Interactive approach,Neutral,neutral,125
37,Student_37,Instructor,8,B,Instructor_18,,Maintained discipline,Neutral,sadness,1
37,Student_37,Instructor,9,D,Instructor_18,,Motivated students,Neutral,neutral,0
37,Student_37,Instructor,10,C,Instructor_18,,Overall effective teacher,Positive,neutral,93
38,Student_38,Online Education,1,A,,,Platform was smooth,Positive,neutral,49
38,Student_38,Online Education,2,B,,,No login issues,Neutral,neutral,76
38,Student_38,Online Education,3,C,,,Lectures were clear,Positive,neutral,109
38,Student_38,Online Education,4,D,,,Quizzes were helpful,Neutral,neutral,29
38,Student_38,Online Education,5,B,,,Assignments supported learning,Neutral,neutral,79
38,Student_38,Online Education,6,A,,,Navigation easy,Positive,neutral,59
38,Student_38,Online Education,7,D,,,Resources useful,Positive,neutral,119
38,Student_38,Online Education,8,C,,,System was reliable,Neutral,neutral,31
38,Student_38,Online Education,9,A,,,Access simple,Neutral,neutral,52
38,Student_38,Online Education,10,B,,,Overall good experience,Positive,joy,27
38,Student_38,Course,1,B,,Course_19,Course was organized,Neutral,neutral,46
38,Student_38,Course,2,C,,Course_19,Assignments practical,Neutral,neutral,-1
38,Student_38,Course,3,A,,Course_19,Examples were clear,Positive,neutral,54
38,Student_38,Course,4,D,,Course_19,Quizzes supported learning,Neutral,neutral,29
38,Student_38,Course,5,C,,Course_19,Some concepts tough,Negative,disgust,67
38,Student_38,Course,6,B,,Course_19,Learning material helpful,Neutral,neutral,68
38,Student_38,Course,7,D,,Course_19,Resources relevant,Positive,neutral,63
38,Student_38,Course,8,A,,Course_19,Lacked detailed cases,Positive,neutral,19
38,Student_38,Course,9,C,,Course_19,Applications explained,Neutral,neutral,6
38,Student_38,Course,10,B,,Course_19,Overall good course,Positive,neutral,35
38,Student_38,Instructor,1,C,Instructor_19,,Instructor explained topics,Neutral,neutral,-1
38,Student_38,Instructor,2,B,Instructor_19,,Answered doubts,Neutral,fear,37
38,Student_38,Instructor,3,D,Instructor_19,,Encouraged class,Neutral,joy,38
38,Student_38,Instructor,4,A,Instructor_19,,Shared practical examples,Neutral,neutral,15
38,Student_38,Instructor,5,B,Instructor_19,,Sometimes quick,Positive,neutral,26
38,Student_38,Instructor,6,C,Instructor_19,,Provided notes,Neutral,neutral,4
38,Student_38,Instructor,7,D,Instructor_19,,Interactive style,Neutral,neutral,5
38,Student_38,Instructor,8,A,Instructor_19,,Maintained discipline,Neutral,sadness,1
38,Student_38,Instructor,9,C,Instructor_19,,Motivated students,Neutral,neutral,0
38,Student_38,Instructor,10,B,Instructor_19,,Overall excellent teacher,Positive,joy,82
39,Student_39,Online Education,1,A,,,Platform worked smoothly,Positive,neutral,44
39,Student_39,Online Education,2,C,,,Login process was easy,Positive,neutral,61
39,Student_39,Online Education,3,B,,,Lectures were understandable,Neutral,neutral,84
39,Student_39,Online Education,4,D,,,Quizzes were supportive,Positive,neutral,36
39,Student_39,Online Education,5,A,,,Assignments improved skills,Neutral,neutral,79
39,Student_39,Online Education,6,C,,,Navigation was simple,Neutral,neutral,53
39,Student_39,Online Education,7,B,,,Resources were accessible,Positive,neutral,33
39,Student_39,Online Education,8,D,,,System was consistent,Positive,neutral,-1
39,Student_39,Online Education,9,A,,,Access was quick,Positive,neutral,42
39,Student_39,Online Education,10,C,,,Overall satisfied with platform,Positive,joy,44
39,Student_39,Course,1,B,,Course_20,Course was structured,Neutral,neutral,13
39,Student_39,Course,2,A,,Course_20,Assignments were useful,Positive,neutral,17
39,Student_39,Course,3,C,,Course_20,Examples clarified concepts,Neutral,neutral,87
39,Student_39,Course,4,D,,Course_20,Quizzes were beneficial,Neutral,neutral,29
39,Student_39,Course,5,B,,Course_20,Some lessons were complex,Negative,neutral,-1
39,Student_39,Course,6,A,,Course_20,Learning content relevant,Positive,neutral,47
39,Student_39,Course,7,D,,Course_20,Resources well-selected,Neutral,neutral,28
39,Student_39,Course,8,C,,Course_20,Case studies limited,Neutral,neutral,19
39,Student_39,Course,9,B,,Course_20,Applications explained well,Neutral,neutral,6
39,Student_39,Course,10,A,,Course_20,Overall positive course,Positive,joy,80
39,Student_39,Instructor,1,D,Instructor_20,,Instructor explained clearly,Positive,neutral,23
39,Student_39,Instructor,2,B,Instructor_20,,Answered all doubts,Neutral,fear,37
39,Student_39,Instructor,3,A,Instructor_20,,Encouraged participation,Neutral,joy,3
39,Student_39,Instructor,4,C,Instructor_20,,Shared practical cases,Neutral,neutral,15
39,Student_39,Instructor,5,B,Instructor_20,,Sometimes fast-paced,Neutral,neutral,32
39,Student_39,Instructor,6,D,Instructor_20,,Provided extra notes,Neutral,neutral,4
39,Student_39,Instructor,7,A,Instructor_20,,Engaging teaching style,Positive,neutral,51
39,Student_39,Instructor,8,C,Instructor_20,,Maintained discipline,Neutral,sadness,1
39,Student_39,Instructor,9,B,Instructor_20,,Motivated students,Neutral,neutral,0
39,Student_39,Instructor,10,A,Instructor_20,,Overall excellent guidance,Positive,joy,35
40,Student_40,Online Education,1,B,,,Platform was stable,Neutral,neutral,30
40,Student_40,Online Education,2,A,,,Login process smooth,Positive,neutral,21
40,Student_40,Online Education,3,C,,,Lectures well-presented,Neutral,neutral,-1
40,Student_40,Online Education,4,D,,,Quizzes supported revision,Neutral,neutral,29
40,Student_40,Online Education,5,B,,,Assignments improved learning,Neutral,neutral,79
40,Student_40,Online Education,6,A,,,Navigation simple,Neutral,neutral,20
40,Student_40,Online Education,7,C,,,Resources easy to find,Positive,neutral,119
40,Student_40,Online Education,8,D,,,System reliable,Neutral,neutral,31
40,Student_40,Online Education,9,B,,,Access convenient,Neutral,neutral,52
40,Student_40,Online Education,10,A,,,Overall good platform,Positive,neutral,44
40,Student_40,Course,1,C,,Course_21,Course well-organized,Neutral,neutral,46
40,Student_40,Course,2,B,,Course_21,Assignments meaningful,Positive,neutral,17
40,Student_40,Course,3,A,,Course_21,Examples clarified topics,Neutral,neutral,87
40,Student_40,Course,4,D,,Course_21,Quizzes helpful,Neutral,neutral,29
40,Student_40,Course,5,C,,Course_21,Certain topics tough,Neutral,disgust,122
40,Student_40,Course,6,B,,Course_21,Learning content valuable,Neutral,neutral,47
40,Student_40,Course,7,A,,Course_21,Resources complete,Neutral,neutral,55
40,Student_40,Course,8,D,,Course_21,Lacked case studies,Neutral,neutral,19
40,Student_40,Course,9,B,,Course_21,Applications relevant,Positive,neutral,6
40,Student_40,Course,10,A,,Course_21,Overall great course,Positive,joy,107
40,Student_40,Instructor,1,A,Instructor_21,,Instructor explained clearly,Positive,neutral,23
40,Student_40,Instructor,2,C,Instructor_21,,Responded to doubts,Neutral,fear,37
40,Student_40,Instructor,3,B,Instructor_21,,Encouraged participation,Neutral,joy,3
40,Student_40,Instructor,4,D,Instructor_21,,Shared real-world cases,Neutral,neutral,15
40,Student_40,Instructor,5,A,Instructor_21,,Sometimes fast,Positive,neutral,18
40,Student_40,Instructor,6,C,Instructor_21,,Provided materials,Neutral,neutral,-1
40,Student_40,Instructor,7,D,Instructor_21,,Interactive approach,Neutral,neutral,125
40,Student_40,Instructor,8,B,Instructor_21,,Maintained order,Neutral,neutral,1
40,Student_40,Instructor,9,A,Instructor_21,,Motivated students,Neutral,neutral,0
40,Student_40,Instructor,10,C,Instructor_21,,Overall very good,Positive,joy,22
41,Student_41,Online Education,1,C,,,Platform smooth,Positive,neutral,49
41,Student_41,Online Education,2,B,,,Login easy,Positive,neutral,61
41,Student_41,Online Education,3,D,,,Lectures understandable,Neutral,neutral,84
41,Student_41,Online Education,4,A,,,Quizzes well-designed,Neutral,neutral,29
41,Student_41,Online Education,5,C,,,Assignments relevant,Positive,neutral,57
